"pitcher","player_name","game_year","n_pitches","n_pitch_types","pitch_mix","avg_VRA_KDE","avg_HRA_KDE","avg_VAA_KDE","avg_HAA_KDE","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","actual_rv","n_pitches_modeled","actual_rv_per_pitch","xrv_per_pitch","rv_diff_per_pitch","runs_saved_per_100","runs_saved_total","runs_saved_zscore","tunneling_plus","tunnel_quality_pct","release_similarity_pct","approach_divergence_pct","tunneling_plus_pct","tunneling_plus_quartile","tunneling_plus_quartile_num","tunneling_plus_tier"
543518,"McGough, Scott",2023,1232,4,"FF, FS, SI, SL",0.226810264459379,0.328938004792878,0.0769045277806104,0.258301585715003,0.277874134626129,0.832396943252193,0.555135538939161,-0.000995941558441559,1226,-0.000478792822185971,-0.00248964383687709,0.00201085101469111,-0.201085101469111,-2.46530334401131,-0.275016337942604,97.249836620574,40.0138696255201,79.0568654646325,5.40915395284327,35.5755894590846,"Q2 (25-50%)",2,"Below Average (90-100)"
543518,"McGough, Scott",2024,609,4,"FF, FS, SI, SL",0.239642129877501,0.353726872639996,0.0903479835377896,0.219136307734418,0.296684501258748,0.845257854363896,0.570971177811322,0.0118440065681445,496,0.0150282258064516,0.000272841516679393,0.0147553842897722,-1.47553842897722,-7.31867060772702,-2.25241442752371,77.4758557247629,73.0929264909847,90.4299583911234,13.7309292649098,2.1497919556172,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
543521,"McHugh, Collin",2023,1017,6,"CH, CS, CU, FC, FF, ST",0.267900645123391,0.22006552510749,0.041731183153572,0.122366586561226,0.243983085115441,0.917951115142601,0.580967100129021,0.00186234021632252,953,0.00121511017838405,-0.00612348433611338,0.00733859451449743,-0.733859451449743,-6.99368057231605,-1.10165075372729,88.9834924627271,86.2690707350902,48.6130374479889,90.499306518724,12.1359223300971,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
543766,"Shaw, Bryan",2023,774,5,"CH, CU, FC, SI, ST",0.192823995992044,0.259551769760165,0.122789751763569,0.157468766465045,0.226187882876104,0.859870740885693,0.543029311880899,-0.00579198966408269,656,-0.00335975609756098,-0.00155593112193434,-0.00180382497562663,0.180382497562664,1.18330918401107,0.316855710473168,103.168557104732,15.6726768377254,31.622746185853,27.7392510402219,61.3037447988904,"Q3 (50-75%)",3,"Above Average (100-110)"
543859,"Tonkin, Michael",2023,1298,3,"FF, SL, ST",0.267443197026339,0.208317429753569,0.00703567225877194,0.105931197519083,0.237880313389954,0.943516565111073,0.590698439250513,-0.00479892141756549,1278,-0.0048755868544601,-0.00382614813319441,-0.00104943872126569,0.104943872126569,1.34118268577755,0.199807725585696,101.998077255857,93.4119278779473,42.995839112344,97.6421636615811,56.6574202496533,"Q3 (50-75%)",3,"Above Average (100-110)"
543859,"Tonkin, Michael",2024,1449,4,"FF, SI, SL, ST",0.285469801724824,0.22917152802374,0.0787048471376928,0.104923160300141,0.257320664874282,0.908185996281083,0.582753330577683,-0.00213940648723257,1449,-0.00213940648723257,-0.00382565958502531,0.00168625309779273,-0.168625309779273,-2.44338073870167,-0.224652838008725,97.7534716199127,87.9334257975035,62.2052704576976,84.8127600554785,37.7947295423024,"Q2 (25-50%)",2,"Below Average (90-100)"
544150,"Suárez, Albert",2024,2234,6,"CH, CU, FC, FF, PO, SV",0.216643613584572,0.286396367724351,0.0695082758885792,0.166291966120897,0.251519990654461,0.882099878995262,0.566809934824862,-0.000710384959713519,2229,-0.000843427545984747,-0.000259549854961071,-0.000583877691023675,0.0583877691023675,1.30146337329177,0.127572872263607,101.275728722636,65.7420249653259,55.8945908460472,59.0152565880721,53.3980582524272,"Q3 (50-75%)",3,"Above Average (100-110)"
547179,"Lorenzen, Michael",2023,2403,7,"CH, CU, FC, FF, SI, SL, ST",0.220884599307743,0.2837289982072,0.107984285539966,0.155992368669903,0.252306798757472,0.868011672895066,0.560159235826269,-0.00370037453183521,2337,-0.00514249037227214,-0.00158050609747554,-0.0035619842747966,0.35619842747966,8.32435725019966,0.589645679655921,105.896456796559,51.8030513176144,56.8654646324549,38.7656033287101,73.1622746185853,"Q3 (50-75%)",3,"Above Average (100-110)"
547179,"Lorenzen, Michael",2024,2132,7,"CH, CU, FC, FF, SI, SL, ST",0.229401870871112,0.27043053179383,0.120540302621335,0.151883147210947,0.249916201332471,0.863788275083859,0.556852238208165,-0.00267776735459662,2132,-0.00267776735459662,-0.000711318941545919,-0.0019664484130507,0.19664484130507,4.1924680166241,0.342087805485405,103.420878054854,43.4812760055478,54.0915395284327,32.3162274618585,62.4826629680999,"Q3 (50-75%)",3,"Above Average (100-110)"
547179,"Lorenzen, Michael",2025,2318,7,"CH, CU, FC, FF, SI, SL, ST",0.220906310352197,0.220166581062786,0.127517559201325,0.155694435350447,0.220536445707491,0.858394002724114,0.539465224215803,0.00530888697152718,2318,0.00530888697152718,0.00265101469654732,0.00265787227497986,-0.265787227497986,-6.16094793340331,-0.375405938440169,96.2459406155983,11.0263522884882,26.4216366158114,26.2829403606103,31.0679611650485,"Q2 (25-50%)",2,"Below Average (90-100)"
547184,"Kelly, Michael",2025,658,6,"CH, FC, FF, SI, SL, ST",0.133237100418509,0.152287918885863,0.0914411128482666,0.0985695908410277,0.142762509652186,0.904994648155353,0.523878578903769,-0.00238449848024316,524,-0.00201717557251908,-0.00460718830030781,0.00259001272778873,-0.259001272778873,-1.35716666936129,-0.364877083747785,96.3512291625221,1.17891816920943,0.901525658807212,82.871012482663,31.5533980582524,"Q2 (25-50%)",2,"Below Average (90-100)"
547943,"Ryu, Hyun Jin",2023,830,5,"CH, CU, FC, FF, SI",0.195157762809407,0.209108343165306,0.0969593651926002,0.161208653640403,0.202133052987357,0.870915990583499,0.536524521785428,0.00292409638554217,830,0.00292409638554217,0.00290535039405888,1.87459914832845e-05,-0.00187459914832845,-0.0155591729311261,0.0340718477219288,100.340718477219,8.11373092926491,13.869625520111,42.7184466019417,48.75173370319,"Q2 (25-50%)",2,"Above Average (100-110)"
547973,"Chapman, Aroldis",2023,1136,4,"FF, FS, SI, SL",0.200499330336877,0.225394254572465,0.142145206132376,0.194926089856352,0.212946792454671,0.831464352005636,0.522205572230154,-0.00791615180935569,1054,-0.0081584440227704,-0.00564712852211333,-0.00251131550065707,0.251131550065707,2.64692653769255,0.426627514775119,104.266275147751,1.04022191400832,20.249653259362,5.0624133148405,66.4355062413315,"Q3 (50-75%)",3,"Above Average (100-110)"
547973,"Chapman, Aroldis",2024,1148,4,"FF, FS, SI, SL",0.214957350274499,0.251909742156364,0.145040405765495,0.195279406753308,0.233433546215432,0.829840093740599,0.531636819978015,0.00200087108013937,1148,0.00200087108013937,-0.00487639672444965,0.00687726780458902,-0.687726780458902,-7.89510343966819,-1.03007288303121,89.6992711696879,4.64632454923717,37.6560332871012,4.57697642163662,13.3148404993065,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
547973,"Chapman, Aroldis",2025,957,4,"FF, FS, SI, SL",0.252825805119746,0.299082779249202,0.144166190987493,0.16667890610989,0.275954292184474,0.844577451451308,0.560265871817891,-0.0241734587251829,957,-0.0241734587251829,-0.00588036459299386,-0.018293094132189,1.8293094132189,17.5064910845049,2.87527418096577,128.752741809658,52.1497919556172,77.4618585298197,13.0374479889043,99.7919556171983,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
548384,"Raley, Brooks",2023,982,5,"CH, FC, FF, SI, ST",0.299526935143472,0.166721506537876,0.21625918945612,0.0665403227075973,0.233124220840674,0.858600243918141,0.545862232379408,-0.00366089613034623,975,-0.00448102564102564,-0.00198446354673554,-0.0024965620942901,0.24965620942901,2.43414804193284,0.424338426823825,104.243384268238,20.249653259362,37.2399445214979,26.4909847434119,66.1581137309293,"Q3 (50-75%)",3,"Above Average (100-110)"
548389,"Stripling, Ross",2023,1453,7,"CH, FC, FF, FS, KC, SI, SL",0.230695931411287,0.376103159991515,0.111704823318099,0.189942468836545,0.303399545701401,0.849176353922678,0.576287949812039,0.00434480385409497,1415,0.00560141342756184,0.00181410861244366,0.00378730481511818,-0.378730481511818,-5.35903631339222,-0.550644819219507,94.4935518078049,80.8599167822469,93.6893203883495,16.9209431345354,25.4507628294036,"Q2 (25-50%)",2,"Below Average (90-100)"
548389,"Stripling, Ross",2024,1358,6,"CH, FC, FF, KC, SI, SL",0.243830665006594,0.342300938308049,0.11111303205054,0.21873101012701,0.293065801657321,0.835077978911225,0.564071890284273,0.0069020618556701,1358,0.0069020618556701,0.0037126769901518,0.0031893848655183,-0.31893848655183,-4.33118464737386,-0.457873609749406,95.4212639025059,60.124826629681,88.9042995839112,6.5880721220527,27.9472954230236,"Q2 (25-50%)",2,"Below Average (90-100)"
552640,"Kittredge, Andrew",2024,1045,6,"CH, FC, FF, PO, SI, SL",0.30391251615792,0.284552486213884,0.102409294991937,0.0621482821268727,0.294232501185902,0.917721211440595,0.605976856313248,-0.00646124401913876,1037,-0.00691417550626808,-0.00383904702416302,-0.00307512848210506,0.307512848210506,3.18890823594295,0.514106803999164,105.141068039992,97.5728155339806,89.5284327323162,90.3606102635229,69.9722607489598,"Q3 (50-75%)",3,"Above Average (100-110)"
552640,"Kittredge, Andrew",2025,849,4,"FF, FS, SI, SL",0.306129236598968,0.257931521000968,0.121973333889703,0.0507775397730918,0.282030378799968,0.913624563168603,0.597827470984285,-0.00936866902237927,751,-0.0152490013315579,-0.00577170311159562,-0.0094772982199623,0.94772982199623,7.11745096319169,1.50744551131501,115.07445511315,95.9778085991678,81.8307905686546,88.3495145631068,94.9375866851595,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
554340,"García, Yimi",2023,1124,6,"CH, CU, FF, SI, SL, ST",0.247772001191724,0.221808445801076,0.0826209701666204,0.0826193192272987,0.2347902234964,0.91737985530304,0.57608503939972,-0.00097864768683274,1040,-0.0036,-0.00603511568982727,0.00243511568982727,-0.243511568982727,-2.53252031742036,-0.340843790386965,96.5915620961303,80.5131761442441,39.8058252427184,90.0138696255201,32.7323162274619,"Q2 (25-50%)",2,"Below Average (90-100)"
554340,"García, Yimi",2024,632,6,"CH, CU, FF, SI, SL, ST",0.264126484010716,0.215018518992074,0.108149245887461,0.0971079768003111,0.239572501501395,0.897371388656114,0.568471945078755,-0.0108544303797468,362,-0.0105911602209945,-0.00278493866339861,-0.00780622155759587,0.780622155759587,2.8258522038497,1.24816698550443,112.481669855044,69.0707350901526,44.7295423023578,76.7683772538142,91.8169209431345,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
554430,"Wheeler, Zack",2023,3557,7,"CH, CU, FC, FF, SI, SL, ST",0.249766762037807,0.27337141611852,0.096225439007436,0.114221173781919,0.261569089078164,0.894776693605322,0.578172891341743,-0.0119848186674164,3543,-0.0122686988427886,-0.00650599553701666,-0.00576270330577194,0.576270330577194,20.41725781235,0.931101699553025,109.31101699553,83.3564493758668,65.9500693481276,74.4105409153953,84.6047156726768,"Q4 (Top 25%)",4,"Above Average (100-110)"
554430,"Wheeler, Zack",2024,3311,6,"CU, FC, FF, FS, SI, ST",0.290851695111476,0.271803991631135,0.110576217805814,0.1269852551418,0.281327843371305,0.881219263526193,0.581273553448749,-0.0107079432195711,3311,-0.0107079432195711,-0.00661501493693136,-0.00409292828263976,0.409292828263977,13.5516855438203,0.672025131623488,106.720251316235,86.3384188626907,81.1373092926491,57.8363384188627,76.8377253814147,"Q4 (Top 25%)",4,"Above Average (100-110)"
554430,"Wheeler, Zack",2025,2393,6,"CU, FC, FF, FS, SI, ST",0.2777448582789,0.225924041478178,0.0922202013809524,0.116737442379823,0.251834449878539,0.895521178119612,0.573677813999076,-0.00987421646468867,2393,-0.00987421646468867,-0.00508356290802086,-0.00479065355666782,0.479065355666782,11.4640339611061,0.780281793059114,107.802817930591,77.9472954230236,56.380027739251,75.1040221914008,80.2357836338419,"Q4 (Top 25%)",4,"Above Average (100-110)"
570632,"Ureña, José",2023,771,4,"CH, FF, SI, SL",0.305144874738421,0.276580933756552,0.226121504029652,0.191495628301106,0.290862904247486,0.791191433834621,0.541027169041054,0.0201582360570687,771,0.0201582360570687,0.0104696900099419,0.00968854604712681,-0.968854604712681,-7.46986900233477,-1.46626117695206,85.3373882304794,12.4826629680999,87.4479889042996,0.277392510402219,7.55894590846047,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
570632,"Ureña, José",2024,1759,5,"CH, FF, PO, SI, SL",0.319300079990971,0.299209043891361,0.244281337680024,0.167479063114073,0.309254561941166,0.794119799602952,0.551687180772059,-0.00125412166003411,1676,-0.00190751789976134,-0.00290827658071865,0.00100075868095731,-0.100075868095731,-1.67727154928446,-0.118293874442815,98.8170612555718,32.7323162274619,95.2149791955617,0.346740638002774,42.5797503467406,"Q2 (25-50%)",2,"Below Average (90-100)"
570632,"Ureña, José",2025,934,5,"CH, FF, FS, SI, SL",0.324058088684907,0.275177735699363,0.225760573878415,0.181698741217404,0.299617912192135,0.79627034245209,0.547944127322113,0.00644218415417559,903,0.00737541528239203,0.00128365561710557,0.00609175966528645,-0.609175966528645,-5.50085897775367,-0.908196133174522,90.9180386682548,24.2024965325936,92.1636615811373,0.554785020804438,15.3259361997226,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571510,"Boyd, Matthew",2023,1178,5,"CH, CU, FF, SI, SL",0.206216101408164,0.225353093886008,0.0686471096403036,0.135777633121073,0.215784597647086,0.897787628619312,0.556786113133199,0.00578692699490662,1013,0.0056781836130306,0.000791648574847349,0.00488653503818325,-0.488653503818325,-4.95005999367963,-0.721197612027438,92.7880238797256,43.3425797503467,22.1914008321775,77.3925104022191,19.9029126213592,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571510,"Boyd, Matthew",2024,849,5,"CH, CU, FF, SI, SL",0.219948548349728,0.223527080254413,0.0678723052855857,0.150104697881606,0.221737814302071,0.891011498416404,0.556374656359237,-0.00672555948174323,694,-0.00712968299711816,-0.000775083912414383,-0.00635459908470377,0.635459908470377,4.41009176478442,1.02293821935555,110.229382193556,42.1636615811373,27.8085991678225,71.0818307905687,86.8932038834951,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
571510,"Boyd, Matthew",2025,2901,5,"CH, CU, FF, SI, SL",0.178743101396908,0.237644467189258,0.0618994157287464,0.162035363319735,0.208193784293083,0.88803261047576,0.548113197384421,-0.00531644260599793,2901,-0.00531644260599793,-0.00147430697084886,-0.00384213563514907,0.384213563514907,11.1460354775675,0.63311300425679,106.331130042568,24.6185852981969,16.9209431345354,67.6837725381415,74.8266296809986,"Q3 (50-75%)",3,"Above Average (100-110)"
571578,"Corbin, Patrick",2023,2913,4,"CH, FF, SI, SL",0.272955796527885,0.293067258377097,0.0760010080642152,0.137133060245716,0.283011527452491,0.893432965845034,0.588222246648763,0.00847545485753519,2913,0.00847545485753519,0.00439525286370036,0.00408020199383483,-0.408020199383483,-11.8856284080408,-0.596089741299975,94.0391025870002,92.0943134535368,82.5242718446602,73.2316227461858,24.0638002773925,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571578,"Corbin, Patrick",2024,2974,8,"CH, CS, CU, FC, FF, FS, SI, SL",0.250760855885411,0.310768528457258,0.101771603301273,0.127620867771627,0.280764692171334,0.88530376446355,0.583034228317442,0.0112410894418292,2824,0.00985481586402266,0.00466594588134844,0.00518886998267422,-0.518886998267422,-14.653368831072,-0.768106865488997,92.31893134511,88.2108183079057,80.9292649098474,63.4535367545076,19.001386962552,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571578,"Corbin, Patrick",2025,2588,6,"CH, CU, FC, FF, SI, SL",0.279402980205477,0.271050921175677,0.103144814086073,0.148210700588657,0.275226950690577,0.874322242662635,0.574774596676606,0.00184389489953632,2488,0.00197025723472669,-0.00283634227979779,0.00480659951452447,-0.480659951452447,-11.9588195921369,-0.708795090227633,92.9120490977237,79.126213592233,76.9070735090153,47.8502080443828,20.249653259362,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571656,"Farmer, Buck",2023,1222,4,"CH, FF, SI, SL",0.267021082775688,0.259297899554371,0.082427469203742,0.105581779849273,0.26315949116503,0.905995375473492,0.584577433319261,-0.00317103109656301,1221,-0.00303439803439804,-0.00304398062828864,9.58259389060613e-06,-0.000958259389060613,-0.0117003471404301,0.0354936090766002,100.354936090766,89.5977808599168,67.3370319001387,83.5644937586685,48.8904299583911,"Q2 (25-50%)",2,"Above Average (100-110)"
571656,"Farmer, Buck",2024,1169,5,"CH, FF, PO, SI, SL",0.29553494543572,0.23546842811376,0.120919418418397,0.101582028402539,0.26550168677474,0.888749276589532,0.577125481682136,-0.00613430282292558,1167,-0.00621251071122536,-0.00516169278598339,-0.00105081792524198,0.105081792524198,1.22630451875739,0.200021718146192,102.000217181462,82.0388349514563,68.8626907073509,68.377253814147,56.7267683772538,"Q3 (50-75%)",3,"Above Average (100-110)"
571670,"Floro, Dylan",2023,961,4,"CH, FF, SI, SL",0.318282043444281,0.325343239501313,0.0980227086454739,0.17551143378619,0.321812641472797,0.863232928784168,0.592522785128483,0.000647242455775234,961,0.000647242455775234,-0.000379027371269599,0.00102626982704483,-0.102626982704483,-0.986245303790085,-0.122252096407296,98.777479035927,94.1054091539528,98.0582524271845,31.5533980582524,42.3023578363384,"Q2 (25-50%)",2,"Below Average (90-100)"
571670,"Floro, Dylan",2024,1018,4,"CH, FF, SI, SL",0.341098651863066,0.316226866299582,0.144457795281905,0.133717782372146,0.328662759081324,0.860912211172974,0.594787485127149,-0.00768664047151277,921,-0.00911074918566775,-0.0069997562368549,-0.00211099294881285,0.211099294881285,1.94422450585663,0.364514840097517,103.645148400975,95.0762829403606,98.9597780859917,29.0568654646325,63.8002773925104,"Q3 (50-75%)",3,"Above Average (100-110)"
571760,"Heaney, Andrew",2023,2770,4,"CH, CU, FF, SL",0.28471275804836,0.227032752674508,0.035281509704141,0.115847815685855,0.255872755361434,0.924435337305002,0.590154046333218,0.00314187725631769,2763,0.00319326818675353,0.000857522193419299,0.00233574599333423,-0.233574599333423,-6.45366617958247,-0.325425928958348,96.7457407104165,92.9264909847434,60.8183079056865,93.1345353675451,33.6338418862691,"Q2 (25-50%)",2,"Below Average (90-100)"
571760,"Heaney, Andrew",2024,2730,8,"CH, CS, CU, FC, FF, SI, SL, SV",0.293657561363349,0.235958644213457,0.0539528657068311,0.112925909762692,0.264808102788403,0.916560612265239,0.590684357526821,0.0014956043956044,2603,0.000470610833653476,-0.0027950567969193,0.00326566763057277,-0.326566763057277,-8.50053284238093,-0.46970938204729,95.3029061795271,93.3425797503467,68.5159500693481,89.7364771151179,27.253814147018,"Q2 (25-50%)",2,"Below Average (90-100)"
571760,"Heaney, Andrew",2025,2082,6,"CH, CS, CU, FF, SI, SL",0.243291997400489,0.226942216219913,0.0885699550884051,0.151627622782316,0.235117106810201,0.879901211064639,0.55750915893742,0.0115893371757925,1990,0.0108869346733668,0.0017920417784593,0.00909489289490754,-0.909489289490754,-18.098836860866,-1.37415198913524,86.2584801086476,45.5617198335645,40.2219140083218,55.5478502080444,8.59916782246879,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
571863,"Koch, Matt",2023,584,3,"FC, FF, SL",0.244708122076819,0.310375142524166,0.152757156434739,0.0896012633683774,0.277541632300492,0.878820790098442,0.578181211199467,-0.00273287671232877,534,-0.00104868913857678,-0.00396668956499923,0.00291800042642245,-0.291800042642245,-1.55821222770959,-0.415766530594187,95.8423346940581,83.495145631068,78.6407766990291,54.0221914008322,29.4729542302358,"Q2 (25-50%)",2,"Below Average (90-100)"
571882,"Law, Derek",2023,959,6,"CH, CU, FC, FF, SI, SL",0.214160621769735,0.314980530063977,0.117576308512958,0.202858942066877,0.264570575916856,0.839782374710082,0.552176475313469,-0.000360792492179354,913,-0.00145235487404162,-4.65924079276964e-05,-0.00140576246611393,0.140576246611393,1.28346113156201,0.25509369621539,102.550936962154,34.1886269070735,68.2385575589459,9.29264909847434,59.2233009708738,"Q3 (50-75%)",3,"Above Average (100-110)"
571882,"Law, Derek",2024,1368,6,"CH, CU, FC, FF, SI, SL",0.253081005428867,0.344237998772986,0.126272975933068,0.218351435648593,0.298659502100926,0.827687794209169,0.563173648155048,-0.00664473684210526,1249,-0.00832666132906325,-0.00190214498807043,-0.00642451634099282,0.642451634099282,8.02422090990003,1.03378634113691,110.337863411369,58.0443828016644,91.4008321775312,3.95284327323162,87.2399445214979,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
571901,"Loup, Aaron",2023,837,5,"CH, CU, FC, FF, SI",0.230963483445356,0.232527749981148,0.129294838043064,0.111244366806773,0.231745616713252,0.879730397575082,0.555738007144167,0.00937873357228196,789,0.0106362484157161,-0.000122859592889453,0.0107591080086056,-1.07591080086056,-8.48893621878978,-1.63236590057858,83.6763409942142,41.123439667129,36.3384188626907,55.4785020804438,6.03328710124827,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
571927,"Matz, Steven",2023,1816,4,"CH, CU, SI, SL",0.206287274841055,0.206320167826583,0.0468283639685468,0.180047044085369,0.206303721333819,0.886562295973042,0.546433008653431,-0.000848017621145375,1783,-0.00133875490745934,0.000929655860109224,-0.00226841076756856,0.226841076756856,4.04457639857475,0.388939249164125,103.889392491641,21.3592233009709,16.1581137309293,65.3952843273232,64.7711511789182,"Q3 (50-75%)",3,"Above Average (100-110)"
571927,"Matz, Steven",2024,754,5,"CH, CU, FF, SI, SL",0.241460404347723,0.235413540618076,0.0631463726358093,0.195184077550514,0.2384369724829,0.870834774906838,0.554635873694869,0.00661936339522546,644,0.00604037267080745,1.2376972239881e-05,0.00602799569856757,-0.602799569856757,-3.88202922987752,-0.898302734706916,91.0169726529308,39.1816920943135,43.4812760055478,42.371705963939,15.6033287101248,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571927,"Matz, Steven",2025,1197,5,"CH, CU, PO, SI, SL",0.158524691935502,0.168945967653905,0.0370052434189225,0.141246129106386,0.163735329794703,0.910874313737346,0.537304821766024,-0.00509857978279031,1178,-0.00587351443123939,-0.00434232268052362,-0.00153119175071577,0.153119175071577,1.80374388234317,0.27455487399223,102.745548739922,8.80721220527046,2.35783633841886,86.3384188626907,59.9167822468793,"Q3 (50-75%)",3,"Above Average (100-110)"
571945,"Mikolas, Miles",2023,3197,6,"CH, CS, CU, FF, SI, SL",0.186844024470983,0.2591512760791,0.0972475519356864,0.166306366235935,0.222997650275042,0.86822304091419,0.545610345594616,0.00230153268689396,3191,0.00229332497649639,0.00154263029453312,0.000750694681963272,-0.0750694681963272,-2.3954667301448,-0.0794948016787576,99.2050519832124,19.5561719833564,28.7101248266297,39.251040221914,44.3828016643551,"Q2 (25-50%)",2,"Below Average (90-100)"
571945,"Mikolas, Miles",2024,2770,8,"CH, CS, CU, FF, PO, SI, SL, ST",0.232596286892521,0.249217802529467,0.113393808716416,0.163362721466937,0.240907044710994,0.861621734908324,0.551264389809659,0.00530361010830325,2754,0.00553013798111837,0.00146317565487828,0.0040669623262401,-0.40669623262401,-11.2004142464652,-0.594035519866877,94.0596448013312,31.2760055478502,46.1165048543689,29.8196948682386,24.2024965325936,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571945,"Mikolas, Miles",2025,2483,8,"CH, CS, CU, FF, PO, SI, SL, ST",0.195664470645369,0.227988434747063,0.118271253142846,0.156678069123432,0.211826452696216,0.862525338866861,0.537175895781539,0.00843656866693516,2403,0.00755222638368706,0.00364679945611499,0.00390542692757207,-0.390542692757207,-9.38474090695567,-0.568972241217793,94.3102775878221,8.7378640776699,19.3481276005548,30.7905686546463,24.6879334257975,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
571946,"Miller, Shelby",2023,690,3,"FF, FS, ST",0.186329197102588,0.222588872719595,0.0646897401829292,0.13274807073363,0.204459034911092,0.90128109454172,0.552870064726406,-0.021668115942029,690,-0.021668115942029,-0.00728948234742426,-0.0143786335946047,1.43786335946047,9.92125718027726,2.26791990429764,122.679199042976,35.2981969486824,14.7018030513176,80.3051317614424,98.8210818307906,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
571946,"Miller, Shelby",2024,881,3,"FF, FS, SL",0.262369861021358,0.304659363851323,0.0749196166326013,0.1740062784851,0.28351461243634,0.875537052441149,0.579525832438745,-0.000464245175936436,881,-0.000464245175936436,-0.00282918793186556,0.00236494275592912,-0.236494275592912,-2.08351456797356,-0.32995599854434,96.7004400145566,84.8127600554785,83.0790568654646,49.1678224687933,33.2177531206657,"Q2 (25-50%)",2,"Below Average (90-100)"
571946,"Miller, Shelby",2025,704,4,"FF, FS, SL, ST",0.253974608013892,0.286218817351358,0.0311289280640151,0.226623529871076,0.270096712682625,0.871123771032455,0.57061024185754,-0.00977556818181818,640,-0.011790625,-0.00384481119253906,-0.00794581380746094,0.794581380746095,5.085320836775,1.26982564041518,112.698256404152,72.5381414701803,72.6768377253814,43.4119278779473,92.0943134535368,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
571948,"Milner, Hoby",2023,1054,4,"CH, FF, SI, ST",0.442264496955331,0.155685786962497,0.152538476118145,0.106216686108196,0.298975141958914,0.87062241888683,0.584798780422872,-0.0133510436432638,1054,-0.0133510436432638,-0.00325954430310261,-0.0100914993401612,1.00914993401612,10.6364403045299,1.60274285139686,116.027428513969,89.875173370319,91.6782246879334,42.1636615811373,95.9084604715673,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
571948,"Milner, Hoby",2024,1043,5,"CH, FF, SI, ST, SV",0.448114017955921,0.141729254301307,0.139840273667176,0.117434588196531,0.294921636128614,0.871362569068146,0.58314210259838,-0.00132502396931927,1037,-0.0012854387656702,0.000400308809910426,-0.00168574757558063,0.168574757558063,1.74812023587711,0.298535225898798,102.985352258988,88.3495145631068,89.875173370319,43.9667128987517,60.8876560332871,"Q3 (50-75%)",3,"Above Average (100-110)"
571948,"Milner, Hoby",2025,1157,4,"CH, FF, SI, ST",0.440029594322643,0.116807281191682,0.172423266854348,0.112604547001764,0.278418437757163,0.857486093071944,0.567952265414553,-0.00292048401037165,1157,-0.00292048401037165,0.000114971160479759,-0.00303545517085141,0.303545517085141,3.51202163267508,0.507951229041099,105.079512290411,68.3079056865465,79.1955617198336,25.3120665742025,69.8335644937587,"Q3 (50-75%)",3,"Above Average (100-110)"
572020,"Paxton, James",2023,1690,5,"CH, FC, FF, KC, SI",0.190541735631066,0.256051904013208,0.0598358775155642,0.168387412028382,0.223296819822137,0.885888355228027,0.554592587525082,0.00118816568047337,1629,0.0018232044198895,-0.000677494585079637,0.00250069900496914,-0.250069900496914,-4.07363867909473,-0.351019472718423,96.4898052728158,39.0429958391123,28.9181692094313,64.2857142857143,32.1081830790569,"Q2 (25-50%)",2,"Below Average (90-100)"
572020,"Paxton, James",2024,1788,5,"CH, FC, FF, KC, SI",0.229486051277829,0.255923125209459,0.0410022920680564,0.206641531831125,0.242704588243644,0.876178088050409,0.559441338147027,0.00346868008948546,1632,0.00296200980392157,-0.00056460690889342,0.00352661671281499,-0.352661671281499,-5.75543847531406,-0.510197347009696,94.898026529903,50,47.3647711511789,50.1386962552011,26.2135922330097,"Q2 (25-50%)",2,"Below Average (90-100)"
572143,"Smith, Burch",2024,896,6,"CH, CU, FC, FF, SI, ST",0.139553402054833,0.249314122522495,0.0536427557476117,0.140686480533059,0.194433762288664,0.902835381859665,0.548634572074165,0.00453125,804,0.00315796019900498,0.0025219426059456,0.000636017593059374,-0.0636017593059374,-0.511358144819737,-0.0617018977235637,99.3829810227644,25.8668515950069,10.4022191400832,81.4840499306519,44.8682385575589,"Q2 (25-50%)",2,"Below Average (90-100)"
